Gene ID	ACLD_7day_n1	ACLD_7day_n2	BCLD_7day_n1	BCLD_7day_n2	ITGA8plus_n1	ITGA8plus_n2	SIX2GFPplus-ITGA8plus_n1	SIX2GFPplus-ITGA8plus_n2	SRR2588709
84929__FIBCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9026__HIP1R	0.8059401	1.03552	0.4533439	0.0569446000000005	0.5103983	0.5251326	0.5157349	0.8414232	2.55032185
169693__TMEM252	0.0	0.0	2.6917956	3.11736	0.0	0.0	0.0	0.0	-0.7979474
5753__PTK6	-0.899469635	-0.899469635	-0.899469635	-0.899469635	0.336213965	-0.010307535	0.194822565	0.890029165	0.809344765
151525__WDSUB1	-1.3793185	-0.6823864	0.0346091999999998	0.8755644	0.6494509	0.701867700000001	0.866612100000001	0.7040944	-0.2197162
6079__SNORD15A	2.35949795	2.54948895	2.40569795	2.43455995	0.47918065	0.46291425	2.33511595	1.40182425	3.401670655
23671__TMEFF2	0.0	0.88750315	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3421__IDH3G	-0.0511562999999999	0.2321806	-0.0161335999999999	0.0476126000000001	0.2765793	-0.0213806999999999	0.2894163	0.1880574	0.3002969
11181__TREH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2646__GCKR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84612__PARD6B	1.3003815	0.8253396	2.2754608	1.7813974	1.7962661	1.8662315	1.8702436	2.1458645	-1.05527295
7050__TGIF1	0.0528702000000001	0.2126734	-0.7987262	-0.3249954	-0.0365275999999999	0.1413898	-0.1258594	-0.355759	0.26012275
64377__CHST8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1742__DLG4	-1.7665168	-1.3068543	-1.9787216	-1.1985552	0.0826723	-0.1923248	-0.5333281	-0.5247722	-1.0184554
84277__DNAJC30	0.754232935	0.810583935	0.525994535	0.677108635	-0.114711025	0.352386335	-0.265148465	0.817873235	-0.219309265
158234__TRMT10B	-0.61979925	-1.01745265	-0.77633945	-0.24282585	-0.17865095	0.00193965000000001	-0.25660385	0.32862485	-0.31219845
10634__GAS2L1	-0.0657537176999998	0.561906255	-0.0681177449999999	1.184889155	0.194677355	-0.0681177449999999	0.442163515	-0.0681177449999999	0.327499255
9790__BMS1	-0.1796141	-0.2499788	-0.00378090000000003	-0.1642676	-0.1240034	0.0833667	-0.2950285	-0.2799227	-0.56588305
56287__GKN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4055__LTBR	0.021782135	0.731904275	1.377309475	0.914314575	-0.013550365	-0.602817355	0.612161675	-0.167313185	1.909812325
9687__GREB1	-1.47052655	-1.53432355	-0.37663165	-0.59282485	0.0791867499999999	0.0574086499999997	-0.28161225	-0.0139774500000001	-0.355556885
4097__MAFG	0.0307780499999999	0.00443894999999994	0.10958875	-0.38154425	0.44147475	-0.17967485	0.54495435	0.40558345	0.79174985
53829__P2RY13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594857__NPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5536__PPP5C	-0.106155	0.383758	0.106858	0.1670428	-0.141773	-0.2953615	-0.171221700000001	-0.373363000000001	-0.0539189999999995
151242__PPP1R1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9645__MICAL2	0	0.16109051	0	0	0	0	0	0	-0.87910635
57110__HRASLS	1.279355	0.0	0.0	0.0	1.0549963	0.43815744	0.0	0.0	0.42435738
1161__ERCC8	-0.58819975	-0.41320575	0.0333526500000001	-0.16910715	-0.26147225	-0.0101237500000002	-0.46766115	-0.82933115	-1.1276928
91612__CHURC1	0.12174585	0.39562495	0.33132145	0.61761045	0.20608695	0.08668115	0.31352255	-0.17194305	0.7012366
22794__CASC3	-1.0434079	-0.6724348	-0.7252182	-0.9192634	-0.0933552	-0.0897746	-0.3898606	-0.2709999	-0.158123650000001
1031__CDKN2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29381835
503497__MS4A13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780__DDR1	0.4141117	0.4464089	1.0255743	0.956613199999999	0.8112341	0.7926675	0.9106835	0.907500899999999	1.3544902
54778__RNF111	-0.12828705	-0.30084365	0.18398265	-0.33318735	0.19673115	0.14455515	-0.16872375	0.05765515	-0.18634335
1833__EPYC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139231__FAM199X	0.26700185	-0.08421615	0.83361045	0.29089815	0.22016285	0.41056385	0.0254925500000001	0.31899985	0.2321279
51428__DDX41	0.0401814999999996	-0.0371735000000002	0.3635305	0.385201	0.3580555	0.1509171	0.0319758000000001	0.1886675	0.14782265
8728__ADAM19	0.50470045	0.77379155	-0.000700950000000061	0.68262875	0.14579155	0.0449695499999999	-0.27914795	0.36232585	-1.74556815
3792__KEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47454816
219670__ENKUR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2248__FGF3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90379__DCAF15	-0.1163092	0.1519894	-0.2551962	0.0897056000000001	0.0546332	-0.1726642	-0.3178666	-0.1098168	-0.36255955
161253__REM2	-0.3941274	-0.3941274	0.06650534	-0.333479618	0.7402972	0.19219103	-0.2635474	0.1552082	-0.0913551
6693__SPN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2303774
9097__USP14	-0.0972615	-0.0324105	0.1730058	9.07999999999742e-05	-0.0546458	-0.0459945	-0.137162	-0.3841102	-0.52949775
84073__MYCBPAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.489731024
64968__MRPS6	0.727681199999999	1.2203756	0.5272219	0.721117899999999	0.104742600000001	0.1275059	0.448862900000001	0.0695419000000005	-0.300966750000001
374454__KRT77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66000__TMEM108	-0.239630885	0.570026915	1.627177815	1.983635515	-0.682930855	-0.773283185	0.581946915	-0.608049845	-0.04031473
50509__COL5A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51378__ANGPT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27429__HTRA2	0.3654592	0.4816932	-0.1189278	0.4096848	0.0457045999999999	-0.2736349	0.2154803	0.209432	-0.0552170999999999
140545__RNF32	-0.23714973	-0.23714973	-0.23714973	-0.23714973	0.06574629	-0.23714973	-0.23714973	-0.15986328	-0.15860504
147339__C18orf25	0.0823239500000001	-0.19968235	0.42253965	-0.39602815	0.13125955	0.30623135	-0.00233444999999988	0.15100775	0.3001819
56344__CABP5	0	0	0	0	0	0	0	0	0.14130768
164118__TTC24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3346922
122706__PSMB11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64282__PAPD5	-0.5485071	-0.609652	0.2313466	-0.0199928999999999	-0.0223579999999999	0.2724025	0.1050875	0.1286411	0.11027695
1359__CPA3	0.0	0.0	0.0	1.2993941	0.0	0.0	0.0	0.0	0.0
400258__C14orf180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5443__POMC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071277
54922__RASIP1	0	0	0	0	0	0	0	0	-0.308540215
5313__PKLR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79066__METTL16	-0.55455645	-0.89001525	-0.52489435	-0.74047125	-0.12885465	-0.05063985	-0.15494505	0.11955115	-0.0387609
135927__C7orf34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127__ADH4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3050__HBZ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.5885577
10422__UBAC1	0.1655852	0.6962602	0.4489749	1.0056252	0.0281636999999999	0.1132996	0.4134758	0.163256	-0.40178215
353116__RILPL1	-0.48596445	-0.48886745	-0.63886945	0.15145525	0.39027015	0.31482825	0.10080635	0.38412795	0.50543285
23199__GSE1	-1.1331635	-1.3888192	-0.1812472	-0.369777200000001	-0.317612600000001	-0.374521500000001	-0.160798099999999	-0.0813187999999996	-0.529405650000001
84290__CAPNS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1441__CSF3R	0	0	0	0	0	0	0.7784558	0.15520844	2.0428294
92345__NAF1	-0.2876029	-0.7897585	0.1520069	-0.2218539	-0.2101475	0.1054683	0.2018123	0.3533771	-0.31654035
124930__ANKRD13B	-0.75338405	-0.84165605	-1.81464417	-1.21867315	-0.12051915	-0.23261325	-0.13357965	-0.44050465	0.41172525
23074__UHRF1BP1L	-0.68528995	-0.94453775	-0.25988525	-0.47366105	-0.22390995	-0.15065775	-0.10033355	-0.41682925	-0.5003463
1513__CTSK	-3.0803264	-2.89596126	-2.92273853	-2.90768603	-0.9122965	-1.6889254	-2.2081318	-3.37835614	-0.7042852
55219__TMEM57	0.5033303	0.4676193	0.467549	0.027947100000001	-0.0812253000000001	-0.210854699999999	-0.332885399999999	-0.666661699999999	-0.525173549999999
55789__DEPDC1B	-0.8257613	-0.6507527	-0.3906145	0.119300200000001	0.0195535000000002	-0.00736109999999979	0.339105500000001	0.1450135	-0.68368685
8549__LGR5	-0.1427463	-0.1171919	-1.6424528	-1.9716561	-1.4203256	-2.5818785	-1.391059	-2.0560551	-3.6382845
219287__AMER2	0.534079305	0.393579145	-0.038179225	-0.038179225	-0.038179225	-0.038179225	-0.038179225	-0.038179225	-0.038179225
10221__TRIB1	0.71581235	0.74767265	0.97400435	0.53635275	0.99862235	1.09171305	1.27850975	1.23937935	1.64653125
66037__BOLL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5332__PLCB4	-0.4988252	0.1833757	-1.3832513	-1.057942	0.5860475	0.8410357	0.1038917	0.3020692	-1.6130899
375444__C5orf34	-1.95694455	-0.6144474	-0.4483328	-0.3148188	-0.00164399999999998	0.2233888	0.2978476	-0.2989578	-1.3675829
114897__C1QTNF1	0.0	0.11470743	0.0	0.0	0.0	0.0	0.0	0.0	-0.21654457
22978__NT5C2	0.4075192	0.3675542	0.3602132	-0.2456909	-0.2692038	-0.3268882	-0.1589918	-0.0721854	0.8495777
126767__AADACL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9022__CLIC3	0	0	0	0	0	0	0	0	0.301537635
9678__PHF14	-0.733111	-0.6558705	-0.3718701	-0.3936035	-0.2779155	-0.3214522	-0.6061021	-0.5674229	-0.9104503
4284__MIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54995__OXSM	-0.52189665	-0.47747455	-0.40870305	0.94619955	0.23275495	-0.00318615	-0.25495605	-0.22046455	0.60039039
1618__DAZL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80271__ITPKC	0.2061139	0.2958426	0.0691638	-0.0726446000000001	0.0544178999999999	-0.4486993	-0.3004683	-0.4289506	-0.0983287999999999
170622__COMMD6	0.437002	0.434881	0.5910983	1.0834517	0.0647829999999999	0.3909464	0.3792705	0.3379225	-0.801455
55975__KLHL7	-0.36618925	-0.01237225	-0.17462945	-0.08018135	-0.29263785	-0.14249685	-0.21828685	-0.66329335	-0.146761
399814__C10orf120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
390445__OR5AU1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8909__ENDOU	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
389362__PSMG4	0.0518778499999999	-0.22727355	-0.22048245	-0.16719315	0.03737185	-0.0115755500000003	-2.24553715	-1.01846695	-0.2024534
669__BPGM	-0.3605589	-0.6784513	-0.3590903	-0.5308065	-0.2254437	-0.2909171	-0.0903748999999999	-0.2234317	-1.43841225
7461__CLIP2	-0.03068505	0.22980105	-0.79741415	-0.83767685	-0.34256395	-0.87004625	-1.11046775	-0.64042295	0.10019885
4773__NFATC2	-0.378435495	-0.378435495	-0.378435495	-0.378435495	-0.378435495	-0.378435495	-0.378435495	-0.378435495	-0.378435495
142689__ASB12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9874__TLK1	0.00597284999999892	-0.119482150000001	0.29356815	-0.139886150000001	0.0615582499999989	0.208907149999999	0.0766911499999999	0.0146141499999989	-0.306920550000001
7448__VTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8651__SOCS1	1.0182301	1.1433896	-0.4091446	1.5000874	0.4165707	-0.0374125999999999	0.7891816	1.5085291	0.0154155500000002
4618__MYF6	0.0	0.0	0.0	0.0	0.34392035	0.0	0.0	0.0	0.0
139221__MUM1L1	-0.35564305	-0.96744895	-0.80202845	-0.73554375	0.07338505	0.37585735	-0.08686825	0.19033875	-2.14649465
112936__VPS26B	0.47116335	0.38470795	0.10688975	-0.07648805	-0.36329315	-0.42666365	-0.33204385	-0.15656765	0.5119167
54926__UBE2R2	-0.249539900000001	-0.3825669	-0.1255409	-0.337292400000001	0.1362927	0.283674099999999	0.184350099999999	0.0628435999999994	-0.452405150000001
54464__XRN1	-0.7213242	-0.8283176	-0.7066538	-0.5920129	0.0533931	0.1926272	-0.1494434	0.2583358	-0.19865845
29945__ANAPC4	-0.93525915	-0.05057515	-0.90320165	-0.68303305	0.04541145	0.236168749999999	-0.48948465	-0.28821455	-0.0659703
50834__TAS2R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22862__FNDC3A	0.1106152	0.0959332000000001	-0.271194800000001	-0.3887692	0.1018832	0.2347565	0.1825612	0.1824188	-0.324902850000001
6450__SH3BGR	-1.44145715	-1.44145715	-1.44145715	-1.44145715	-0.54023391	-0.44131955	-1.44145715	-0.61387635	-1.30511486
79922__MRM1	0	0	0	0	0	0	0	0	-0.8638212
54799__MBTD1	-0.3334025	-0.6012973	-0.5068195	-0.4576331	0.0477508	0.196050100000001	0.1700215	0.197021800000001	0.1843756
2206__MS4A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56996__SLC12A9	1.211183535	0.711852235	0.822782635	1.128566835	0.575813135	0.187968465	-0.057393135	-0.361130265	1.41620347
81572__PDRG1	0.0783776	0.4185502	-0.1266045	0.6663989	0.1727202	0.3240462	0.2514275	0.4495035	0.54503255
283514__SIAH3	-0.097373165	-0.097373165	-0.097373165	-0.097373165	-0.097373165	-0.097373165	-0.097373165	-0.097373165	-0.097373165
153364__MBLAC2	0.2277328	-0.2354767	0.4818286	0.7599155	0.3981438	0.1133637	0.2132786	1.0664031	0.42607884
161436__EML5	0	0	0	0	0.15101251	0	0	0	1.534395288
254225__RNF169	-0.75090805	-0.86592345	-0.38264145	-0.82327185	-0.0509830499999999	-0.06389245	-0.16893585	-0.27392825	-0.89413795
79780__CCDC82	-0.4547672	-0.5366962	-0.593544	-0.259444400000001	-0.1748344	0.0203382000000003	-0.0263578000000004	-0.211959100000001	-0.132301000000001
11146__GLMN	-0.8931397	-0.262096799999999	-0.724196000000001	-0.611411399999999	0.0297473999999995	0.124464	-0.4939676	-0.129295199999999	-1.66922245
9785__DHX38	-0.7576945	-0.6498851	-0.6889557	-0.5915425	-0.1472403	-0.2839033	-0.6134597	-0.3716535	-0.24582985
6833__ABCC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037116416	0.66919225
54888__NSUN2	-0.366535900000001	-0.2586228	-0.268574200000001	-0.0831152	-0.115156900000001	-0.185718700000001	-0.4885006	-0.037968800000001	-0.489955700000001
10246__SLC17A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8905__AP1S2	1.53003905	1.69423505	0.26400015	0.71414205	0.14693905	0.11781095	0.26111535	-0.04687435	-0.3263572
5139__PDE3A	-0.2809053	-0.4695746	0.406773400000001	0.5361654	-0.7121103	-0.9618304	-0.7097471	-1.3226013	-1.98850835
79915__ATAD5	-1.2630787	-1.7520494	-0.9348673	-1.466129	-0.1412587	0.0675069	-0.2398437	-0.0592769999999999	-1.6989141
51629__SLC25A39	0.9110425	1.1160068	1.0437692	1.3123802	0.2355668	0.1205048	0.9023741	0.7152913	0.52504115
9411__ARHGAP29	-1.68375186	-2.4476519	1.1779127	1.3526287	-0.7529507	-0.9796774	-1.6232937	-2.29926392	-2.094882
654463__FER1L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2969__GTF2I	0.348474300000001	0.2694648	0.406719400000001	0.2148793	0.0554454000000005	0.180164800000001	0.496287800000001	0.574150300000001	-0.13674795
5860__QDPR	0.371102	-0.0889608999999991	0.2650058	0.3169739	-0.0839809	-0.1343239	0.3799531	0.0620394000000003	-1.57968795
285315__C3orf33	-0.2472835	-0.2615271	0.2473393	0.3212853	0.6151249	0.7532256	0.6155906	0.7977203	1.08166774
51611__DPH5	-1.12242765	-0.49303195	-0.56057875	-0.250511350000001	-0.00847165000000005	0.15814235	0.00963965	-0.03041905	0.5048447
375061__FAM89A	-0.0774810000000001	-0.0753891000000002	-0.373611	-0.2096953	-0.9901801	-1.73671576	-1.79195615	-1.8152658	-0.135700785
94241__TP53INP1	1.3113255	0.7145414	1.7547974	1.3861741	0.3384783	0.4379051	0.6555466	0.6591841	0.772763
8402__SLC25A11	0.11227	0.775476100000001	0.3409245	0.6945725	0.3003722	0.0224243	0.5250985	-0.0786755	0.0809736
5909__RAP1GAP	0.0	0.0	0.44736603	0.0	0.24736069	0.13520607	0.0	0.3750771	-0.54330484
1737__DLAT	0.248760549999999	0.11114925	0.495001049999999	0.34147445	-0.00709735	-0.12645995	0.04128685	-0.08230315	-1.07111285
1628__DBP	-0.71688262	-1.05467845	-1.05467168	0.60947355	0.33276865	0.50765855	1.07722725	1.37106625	-0.32733815
167410__LIX1	-4.6485268	-4.6485268	-4.6485268	-4.6485268	-1.7083413	-2.6665538	-4.17619888	-4.6485268	-3.56072571
3712__IVD	-0.32126735	-0.35917475	-0.71958685	-0.32828825	0.00976745000000001	-0.07712255	-0.04631115	-0.23659085	0.17433005
80331__DNAJC5	0.59605745	0.90373755	0.79896955	0.44292765	0.05174995	-0.10143925	0.16556715	-0.13430065	1.13949405
8454__CUL1	-0.14871465	-0.084585649999999	-0.03880005	-0.05479965	-0.174281349999999	-0.02861815	-0.20123225	-0.09786015	-0.4457123
5270__SERPINE2	1.422575	1.4530244	1.492643	1.5733432	0.0748652999999999	0.0107773999999998	0.3551764	-0.1595173	-0.98162175
374946__DRAXIN	-1.24170704	-2.1980486	-2.1980486	-2.1980486	0.6801526	0.8463938	0.284132	0.2423897	-2.86223372
51621__KLF13	0.48655525	0.36815815	0.70206355	0.25773225	0.23261925	0.21503875	0.40389655	0.38873765	1.84382925
4715__NDUFB9	0.31000225	0.33502025	0.50252385	0.80479385	-0.01513375	0.0930212499999999	-0.16118435	-0.625002349999999	-0.88579495
113828__FAM83F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83989__FAM172A	0.56501555	0.30878305	0.52118235	0.50573135	-0.12195905	-0.16990445	0.16185885	-0.0839130500000002	0.05477365
55501__CHST12	-0.00773115000000002	0.16119325	-0.12476555	0.60851615	0.34260415	0.15352905	0.28928935	0.64532985	0.54980655
23142__DCUN1D4	-0.28447995	-0.36571255	-0.21235725	-0.28816495	-0.11296885	-0.10819125	-0.32475695	-0.0201422499999999	-1.24248235
23005__MAPKBP1	-1.8578948	-0.9684861	-2.29942287	-1.3549107	-0.2759201	-0.5341437	-0.9491793	-0.360194	-0.8492501
139741__ACTRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8823__FGF16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79987__SVEP1	0.35043498	0.32865558	-0.83622532	-0.3441483	-0.83622532	-0.83622532	-0.83622532	-0.83622532	0.35470007
54936__ADPRHL2	0.0546113	0.2211119	0.1782521	0.2272517	-0.3760901	-0.1538759	-0.2083841	0.0978044000000001	-0.4332836
56944__OLFML3	-0.79012215	-0.64021565	-0.88462765	-0.90976465	-1.07611735	-1.16054515	-1.80177865	-2.06668025	0.0898591500000001
140460__ASB7	0.26508215	-0.37183935	0.04533025	-0.05346335	0.10407635	0.22805735	0.30345845	0.35642285	0.0687524
977__CD151	1.15749385	1.02086135	1.44837605	1.39730305	0.866269050000001	0.90648005	0.74529765	0.441623050000001	1.63053015
7280__TUBB2A	1.45960005	1.39789275	0.89188265	1.67614345	0.0436370500000001	-0.0575163500000002	0.78272465	0.669137050000001	0.893944
146556__C16orf89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5155__PDGFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09109976
155382__VPS37D	0.2469942	-0.26527587	-1.0753589	-0.3877203	-0.17106495	0.2470205	-0.0514944	0.579015	0.50135385
100129669__IZUMO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1268__CNR1	2.385863215	3.135621215	-0.174244985	-0.174244985	-0.100903921	-0.174244985	1.197456715	0.411722915	0.400616515
388325__SCIMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10608__MXD4	1.053086	1.3254413	0.5254792	1.1384144	0.2401102	-0.0990997	0.3703618	0.465393	1.89399755
202051__SPATA24	-1.09386695	-0.58465735	-0.88344515	-0.44805505	-0.16028245	0.28535265	-0.52936615	0.05235335	-1.632504
9053__MAP7	1.1917974	0.23056406	2.7014804	2.771044	0.0	0.0	0.0	0.0	0.0
147841__SPC24	-0.246963900000001	0.5897986	-0.3309397	-0.1174175	-0.203951600000001	-0.0915238	0.7909116	0.8422292	-1.3059295
7259__TSPYL1	0.6557062	0.5842902	0.5215807	0.4480018	-0.2220868	-0.1084352	-0.0161248	0.2538202	0.47019875
7551__ZNF3	-0.35928755	-0.779750749999999	-0.29877365	-0.43721085	-0.03084175	-0.03995715	-0.01656135	0.41962225	0.81760745
196374__KRT78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54504__CPVL	1.5287701	1.3338201	1.2554721	1.6659137	0.6603261	0.6115156	1.0944741	0.5522751	-0.8255335
4234__METTL1	0.3605653	0.0149666000000001	-0.2396599	-0.9819468	-0.5264849	-0.7475621	0.1250378	-1.9786858	-0.65337295
667__DST	0.516189	0.5475372	-0.110012	-0.5611702	0.1432842	0.0337795000000001	-0.324246	-0.1669944	-0.45389995
79269__DCAF10	-0.1562352	-0.2413575	0.0847869	-0.538352	0.000314900000000007	0.0524757	0.00529069999999998	-0.0204404	0.02724545
83732__RIOK1	-0.47272615	-0.37307045	-0.06119115	-0.08214145	-0.19179215	-0.07342315	-0.60515195	-0.73243955	-1.0280556
5704__PSMC4	0.610703300000001	0.769634300000001	1.1040146	1.0565769	-0.0427956999999999	-0.0827061999999998	-0.5060532	-0.2427337	0.656413550000001
10319__LAMC3	-1.14048	-0.44880493	-0.5962795	-0.0932021000000001	-0.70797314	-0.7923558	-1.14048	-1.14048	3.021934
5710__PSMD4	0.439148449999999	0.64213895	0.0528473499999999	0.77804515	0.0455429499999999	0.12403255	0.0955944499999989	-0.03768965	0.3729344
55108__BSDC1	-0.7282755	-0.3388162	-0.489651	-0.2181992	-0.2123721	-0.0398314999999999	-0.2848437	0.346237	0.51471635
134492__NUDCD2	0.2663788	0.3750933	-0.1033217	0.7883533	0.2134909	0.0410899	-0.523713	-0.1016547	-0.1331724
114789__SLC25A25	-0.66664905	-0.63002605	-1.23610195	-1.94772675	-0.11890045	-0.75015105	-0.60123915	-0.79915555	0.44692385
54953__C1orf27	-1.3644929	-0.8117856	-0.8802516	-0.7280788	-0.1036749	-0.0113139	-0.4696096	-0.1926651	-0.80798295
646__BNC1	-0.005595112	-0.005595112	-0.005595112	-0.005595112	-0.005595112	-0.005595112	-0.005595112	-0.005595112	-0.005595112
6532__SLC6A4	0.0	0.0	0.0	0.0	0.12020085	0.0	0.0	0.43629244	0.0
147746__HIPK4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07481732
54432__YIPF1	0.91839705	1.07602885	0.48832685	0.90771735	-0.49097935	-0.03759375	-0.09783635	0.0257528499999999	-0.93012685
9702__CEP57	-0.94864265	-1.10723665	-0.81116265	-0.773017650000001	-0.144518650000001	0.0392213499999995	-0.27288765	0.0351943499999995	-0.52761115
2928__GSC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26468__LHX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9857__CEP350	-0.37303555	-0.62119685	-0.320583850000001	-0.56898645	-0.01048955	-0.0416998500000001	-0.39768945	-0.336437850000001	-0.86101395
254050__LRRC43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64343__AZI2	-0.1754534	0.0563836000000001	-0.2334457	-0.1038204	-0.1665364	-0.2020259	-0.2206044	-0.3321219	-0.5811065
152330__CNTN4	-0.17272155	-0.57515005	-0.76601925	-0.43304055	-0.52600005	-0.45964945	-0.871255	-0.73378571	0.88657625
441168__FAM26F	-0.307432425	-0.307432425	0.453815775	1.343337175	-0.101898075	-0.307432425	-0.307432425	-0.264836383	2.027420975
355__FAS	-0.0361924299999999	0.67392982	0.20385752	0.57254692	0.09880518	0.39673132	-0.06730152	-0.22528788	0.96667612
9731__CEP104	-0.6142587	-0.185589	-0.1117212	-0.0613028	0.2151146	0.4262644	0.1564942	0.4834731	0.3217271
9191__DEDD	0.37137325	0.26246865	0.0150273500000002	0.28351505	-0.15333975	-0.0477229499999999	0.34645495	-0.12639915	-0.25813035
8471__IRS4	-0.811301725	-0.811301725	-0.811301725	-0.811301725	-0.811301725	-0.811301725	-0.811301725	-0.811301725	-0.811301725
23566__LPAR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23670__TMEM2	0.6433275	0.5367161	0.242138	0.208232	-0.4203462	-0.4014472	-0.8592197	-1.4036323	-1.3149693
25839__COG4	-0.4159819	-0.1773108	-0.2712182	0.1413763	-0.0520371	-0.1122583	-0.1414434	-0.1894952	0.057997350000001
4850__CNOT4	-0.1957304	-0.2991748	-0.1729536	0.1239479	0.1679096	0.2248368	0.1174348	-0.0502701	-0.29381285
28620__TRBV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145264__SERPINA12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
205251__LINC00116	0.93133376	0.86384836	1.00645966	1.84093986	-0.15609734	-0.15609734	0.28724803	-0.15609734	0.50569861
4026__LPP	-0.3025809	-0.4937245	0.175014	-0.3684325	0.0837258999999999	0.0521420999999997	-0.2495828	-0.0432978000000002	-0.8350355
9804__TOMM20	-0.5498557	-0.8327673	0.1137287	-0.2421498	0.2487822	0.3739762	0.1921644	-0.0368693	-1.1268363
9907__AP5Z1	-0.49954303	-0.04029153	-0.75626973	-0.75626973	0.48760387	-0.16553739	0.0721457200000001	0.30889067	2.44820257
1052__CEBPD	2.8744898	2.3394995	3.750896	3.905111	0.3243609	0.42087168	0	0	5.10259985
64114__TMBIM1	0.72478706	-0.0480926399999999	0.29741263	0.32273336	0.72189926	0.76039586	0.65295252	1.20383776	3.02239816
767566__SNORD113-6	-0.38181427	-0.38181427	1.14471373	-0.38181427	-0.38181427	-0.13634367	-0.38181427	-0.38181427	-0.38181427
2157__F8	0	0	0	0	0	0	0	0	0.334603445
54505__DHX29	0.31949075	0.39991675	0.33062475	0.31719375	-0.40591325	-0.24837745	-0.57397045	-0.41058745	-0.52290945
